doc_id,section_nr,section,paragraph_nr,sentence_nr,sentence,country,data_year
switzerland_2015,2,Election report,4,21,The second proposal was prepared by the GLP/PVL and marked its first submission of a popular initiative.,Switzerland 2015,2015
switzerland_2015,2,Election report,4,22,The initiative ‘Replace the value added tax with an energy tax’ was intended to provide an ecological tax reform with the aim of supporting Switzerland's shift away from non‐renewable energies.,Switzerland 2015,2015
switzerland_2015,2,Election report,4,23,The proposal received widespread criticism.,Switzerland 2015,2015
switzerland_2015,2,Election report,4,24,"The left (notably the SPS/PSS) warned against the anti‐social redistribution effect, and exponents from left to right expressed their doubts on the feasibility and sustainability of the proposed solutions.",Switzerland 2015,2015
switzerland_2015,2,Election report,4,25,The GLP/PVL received support only from the GPS/PES and environmental organisations.,Switzerland 2015,2015
switzerland_2015,2,Election report,4,26,The outcome of the vote turned out to be definite: a mere 8 per cent of the voters and none of the cantons voted in favour of the proposal.,Switzerland 2015,2015
switzerland_2015,2,Election report,4,27,Since Switzerland first introduced the instrument of the popular initiative in 1891 there has been only one occasion in 1929 where the voting result with only 3 per cent in favour of the ‘Grain supply initiative’ was more definite.,Switzerland 2015,2015
switzerland_2015,2,Election report,5,28,The second plebiscite of the year was carried out on 14 June.,Switzerland 2015,2015
switzerland_2015,2,Election report,5,29,In addition to two popular initiatives there were also two referendums put to the vote.,Switzerland 2015,2015
switzerland_2015,2,Election report,5,30,"Voting participation at 44 per cent had slightly increased compared to the rate of the previous popular vote in the spring, yet it remained below the long‐time average rate.",Switzerland 2015,2015
switzerland_2015,2,Election report,5,31,The federal decree on the ‘Amendment of the constitutional provision on reproductive medicine and human gene technology’ was subject to a mandatory referendum.,Switzerland 2015,2015
switzerland_2015,2,Election report,5,32,This constitutional amendment was designed to create appropriate conditions to allow certain couples the application of pre‐implantation genetic diagnosis (a genetic screening process used for the examination of embryos before implantation in a women's uterus). It came as no surprise that the majority of voters agreed with the voting recommendations issued by the Federal Council and the Federal Assembly or the positions of the parties with which they are associated (Heidelberger et al. 2015: 4–5). A clear majority of 62 per cent of voters as well as 17 cantons and three half‐cantons approved the proposed amendment.,Switzerland 2015,2015
switzerland_2015,2,Election report,6,33,"The ‘Student grant initiative’ launched by the national Union of Students of Switzerland (VSS/UNES) called for a federal harmonisation of student grants, which to date have been regulated individually at cantonal level.",Switzerland 2015,2015
switzerland_2015,2,Election report,6,34,The goal was to eliminate unequal treatment of students from different cantons.,Switzerland 2015,2015
switzerland_2015,2,Election report,6,35,The opponents of the proposal criticised its interference in the competencies of the cantons in educational matters and at the same time pointed out that the concordat on student grants provided sufficient coordination among the cantons.,Switzerland 2015,2015
switzerland_2015,2,Election report,6,36,"The two camps of supporters and opponents formed along the left‐right dimension, with the only supporters out of all the parties represented in the national parliament being the SPS/PSS, GPS/PES and the EVP/PEV. The verdict at the ballot boxes was an indisputable rejection of the proposal by 73 per cent of voters and all the cantons.",Switzerland 2015,2015
switzerland_2015,2,Election report,7,37,The popular initiative on ‘Inheritance tax reform’ was aimed at introducing a national inheritance and gift tax.,Switzerland 2015,2015
switzerland_2015,2,Election report,7,38,"According to the initiators, consisting of representatives of the SPS/PSS and GPS/PES, the increased tax revenue resulting from the reform should be allocated to the Federal Old Age and Survivors Insurance, and to the budgets of the cantons.",Switzerland 2015,2015
switzerland_2015,2,Election report,7,39,The retroactive effect clause included in the proposal triggered a political debate about its legitimacy and also led to a considerable amount of gifts being made in advance to avoid the imminent tax liability.,Switzerland 2015,2015
switzerland_2015,2,Election report,7,40,"However, 71 per cent of voters, and all of the cantons dismissed the proposal.",Switzerland 2015,2015
switzerland_2015,2,Election report,8,41,The fourth and final proposal submitted to vote was the ‘Amendment to the Federal Radio and Television Act’. Several organisations with a negative stance toward radio and television licence fees opted to call for a referendum on the legislation.,Switzerland 2015,2015
switzerland_2015,2,Election report,8,42,The amendment was intended to induce a system change in which households and businesses should be charged a licence fee regardless of the existence of a suitable receiver.,Switzerland 2015,2015
switzerland_2015,2,Election report,8,43,"Since this is a case of an optional referendum, the number of votes from the cantons did not play any role in the outcome of the voting result; only the popular majority was decisive.",Switzerland 2015,2015
switzerland_2015,2,Election report,8,44,"This majority turned out to the narrowest ever since 1848 (Heidelberger et al. 2015: 55) – with a voting difference of merely 3,649 votes, the supporters of the proposal succeeded with a majority of 50 per cent.",Switzerland 2015,2015
switzerland_2015,3,Parliamentary elections,1,1,Election day on 18 October 2015 marked the end of a rather animated election campaign.,Switzerland 2015,2015
switzerland_2015,3,Parliamentary elections,1,2,"Voter turnout of 49 per cent remained at about the same level as the previous elections in 2011 and 2007. As is traditionally the case in Switzerland, changes in the distribution of seats at the federal elections were moderate by international comparison.",Switzerland 2015,2015
switzerland_2015,3,Parliamentary elections,1,3,"The Swiss People's Party (SVP/UDC) came out ahead in the elections to the lower house of parliament, the National Council, securing 65 seats (+11) of the overall 200 seats.",Switzerland 2015,2015
switzerland_2015,3,Parliamentary elections,1,4,The Liberals (FDP/PLR) was able to obtain 33 seats (+3) and thereby end a negative trend that has been observed since the 1980s.,Switzerland 2015,2015
switzerland_2015,3,Parliamentary elections,1,5,The election losses were somewhat more widely spread.,Switzerland 2015,2015
